y_final
0.0
0.2
0.0
0.0
0.0
0.0
0.0026595744680851063
0.4473684210526316
0.0
0.0
0.5596753721296973
0.0
0.0
0.8982863460475401
0.0
0.0
0.0
0.8771929824561403
0.0
0.0
0.0
0.9724473257698542
0.0
0.011764705882352941
0.0
0.4345991561181435
0.0
0.0
0.0
0.0
0.1
0.6666666666666666
0.0
0.0
0.0
0.0
0.0
0.0
0.7222222222222222
0.6666666666666666
0.0
0.5555555555555556
0.0
0.6848381601362862
0.5194805194805194
0.78125
0.7667638483965015
0.0
0.0
0.0
0.0
0.0
0.5182926829268293
0.5700712589073634
0.5813953488372093
0.0
0.0
0.9188500296384113
0.5030181086519114
0.8932160242954759
0.9474824038982134
0.5452898550724637
0.5058139534883721
0.5509090909090909
0.5681233933161953
0.9391184573002754
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.409751990202082
1.2944378698224852
0.0
0.0
0.7707239095683946
0.9815469179426777
0.5264764712074955
0.0
0.29147720648245307
0.5
0.0
0.725912067352666
0.0
0.0
0.0
0.0
0.0
0.625
0.0
0.0
0.0
0.0
0.0
0.8902805611222445
0.0
0.0
0.967741935483871
0.0
0.0
1.235544971200709
0.40955631399317405
0.0
0.0
0.0
0.0
0.9790962941205268
0.0
0.0
0.0
0.0
0.0
0.5932914046121593
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.9233366749327283
0.5346112886048988
0.0
0.0
0.0
0.0
0.8793290043290043
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.8151898734177215
0.8126777732629012
0.7572889057175313
0.0
0.0
0.6178359683794467
0.0
0.0
0.4
0.4160166406656266
0.0
0.0
0.96
1.0
0.0
0.0
0.0
0.0
0.63875088715401
0.0
0.0
0.0
0.0
0.848303647158609
0.0
0.0
0.0
0.0
0.0
0.0
0.606458481192335
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.6331699346405228
0.0
0.0
0.6512890094979648
0.0
0.0
0.0065005417118093175
0.5918367346938775
0.125
0.0
0.0
0.7326007326007326
0.0
0.0
0.0
0.9302325581395349
0.9444444444444444
0.6153846153846154
0.0
0.0
0.6816632583503749
0.0
1.453848236037174
0.0
0.0
0.0
0.0
0.4
0.0
0.0
0.0
0.0
1.0056577086280056
0.7349987754102376
0.0
0.4807692307692308
0.44776119402985076
0.4745762711864407
0.6967600656945204
0.0
0.5631783739504403
0.0
0.0
0.5555555555555556
0.5154362416107383
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.5555555555555556
0.0
0.0
0.5434782608695652
0.0
0.0
0.0
0.0
0.5
0.0
0.0
0.0
0.6174142480211082
0.40816326530612246
0.0
0.0
0.7142857142857143
0.0
0.0
0.0
0.0
0.0
0.7518796992481203
0.7916666666666666
0.0
0.8896797153024911
0.0
0.0
0.0
0.6188118811881188
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.5555555555555556
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.5344021376085505
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.5882352941176471
0.0
0.0
0.6628662335940607
0.5431315383296176
0.7070140280561122
0.5655247417074497
0.8039867109634552
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.7218652999350321
0.5660377358490566
0.0
0.0
0.5170486305198435
0.8842175508842175
0.6347270615563299
1.0
0.0
0.0
0.5161411411411412
0.5005720823798627
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
